symbol,language,region,quoteType,quoteSourceName,triggerable,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,trailingAnnualDividendRate,trailingAnnualDividendYield,firstTradeDateMilliseconds,priceHint,epsTrailingTwelveMonths,epsForward,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,marketState,earningsTimestampStart,earningsTimestampEnd,trailingPE,epsCurrentYear,priceEpsCurrentYear,prevName,nameChangeDate,dividendDate,displayName
ORIENTELEC.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ORIENT ELECTRIC LT,Orient Electric Limited,finmb_405042254,Asia/Kolkata,IST,19800000.0,in_market,False,-1.6499939,-0.7494862,1608717598.0,218.5,221.5,217.25 - 221.5,217.25,296368.0,220.15,0.0,0.0,0.0,0.0,NSE,INR,221.2,412092.0,245106.0,73.45,0.5063771,145.05 - 286.9,-68.399994,-0.23841058,145.05,286.9,,0.5,0.0022711789,1526269500000.0,2.0,2.814,,212186000.0,16.793,223.48857,-4.988571,-0.02232137,197.10321,21.39679,0.10855627,46475165696.0,,13.011374,15.0,15.0,False,POSTPOST,,,77.64748,,,,,,
ORIENTHOT.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ORIENTAL HOTELS,Oriental Hotels Limited,finmb_882695,Asia/Kolkata,IST,19800000.0,in_market,False,1.1500015,4.831939,1608717598.0,24.95,25.75,24.3 - 25.75,24.3,35018.0,23.8,0.0,0.0,0.0,0.0,NSE,INR,24.3,46288.0,124858.0,11.200001,0.8145455,13.75 - 37.5,-12.549999,-0.33466664,13.75,37.5,,0.2,0.008403362,1025495100000.0,2.0,-2.58,,178599008.0,26.462,23.30441,1.6455898,0.0706128,21.395683,3.5543175,0.1661231,4465027584.0,,0.9428615,15.0,15.0,False,POSTPOST,,,,,,,,,
ORIENTLTD.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ORIENT PRESS LTD,Orient Press Limited,finmb_20951940,Asia/Kolkata,IST,19800000.0,in_market,False,-1.3499985,-1.7088588,1608717396.0,77.65,79.0,73.95 - 79.0,73.95,8940.0,79.0,77.65,0.0,0.0,0.0,NSE,INR,79.0,423.0,913.0,16.45,0.26879087,61.2 - 133.2,-55.549995,-0.41704202,61.2,133.2,,0.75,0.00949367,1025495100000.0,2.0,-3.705,6.01,10000000.0,73.813,76.27206,1.377945,0.018066183,76.32122,1.3287811,0.017410375,772522752.0,12.920133,1.0519826,15.0,15.0,False,POSTPOST,,,,,,,,,
ORIENTREF.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ORIENT REFRACTORIE,Orient Refractories Limited,finmb_116961257,Asia/Kolkata,IST,19800000.0,in_market,False,8.899994,4.128012,1608717583.0,224.5,225.9,218.2 - 225.9,218.2,34572.0,215.6,0.0,0.0,0.0,0.0,NSE,INR,220.0,112999.0,130835.0,116.5,1.0787038,108.0 - 268.55,-44.049988,-0.164029,108.0,268.55,,2.5,0.011595547,1331523900000.0,2.0,5.72,9.88,120139000.0,35.59,214.58235,9.917648,0.046218377,190.1356,34.364395,0.18073624,26694397952.0,22.722672,6.3079515,15.0,15.0,False,POSTPOST,,,39.248253,8.13,27.613775,,,,
ORISSAMINE.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,ORISSA MINERALS DE,The Orissa Minerals Development Company Limited,finmb_44457806,Asia/Kolkata,IST,19800000.0,in_market,False,135.19995,5.746953,1608717600.0,2487.75,2540.0,2359.9 - 2540.0,2359.9,14001.0,2352.55,0.0,0.0,0.0,0.0,NSE,INR,2360.0,16939.0,8337.0,1625.15,1.8840135,862.6 - 3140.0,-652.25,-0.20772293,862.6,3140.0,,1.46,0.00062060315,1285731900000.0,2.0,-127.822,,6000000.0,95.134,2345.8787,141.87134,0.060476843,2115.9204,371.8296,0.17572948,14960706560.0,,26.149956,15.0,15.0,False,POSTPOST,,,,,,,,,
OSEINTRUST.NS,en-US,US,NONE,,False,,,,,finmb_613241765,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
PAGEIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PAGE INDUSTRIES LT,Page Industries Limited,finmb_30644230,Asia/Kolkata,IST,19800000.0,in_market,False,-385.14844,-1.3766019,1608717598.0,27593.05,28434.7,27435.9 - 28434.7,27435.9,81687.0,27978.2,0.0,0.0,0.0,0.0,NSE,INR,28070.0,62875.0,122878.0,11339.051,0.69761604,16254.0 - 28434.7,-841.64844,-0.029599344,16254.0,28434.7,1605178740.0,158.0,0.005647254,1174016700000.0,2.0,169.775,473.67,11153900.0,802.833,23333.791,4259.26,0.18253613,20530.115,7062.9355,0.34402806,308603453440.0,58.253742,34.369602,15.0,15.0,False,POSTPOST,1612781940.0,1613131200.0,162.52718,,,,,,
PAISALO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PAISALO DIGITAL LT,Paisalo Digital Limited,finmb_38706581,Asia/Kolkata,IST,19800000.0,in_market,False,17.949982,3.6468878,1608717600.0,510.15,535.0,485.0 - 535.0,485.0,61792.0,492.2,0.0,0.0,0.0,0.0,NSE,INR,495.55,32910.0,73824.0,365.05,2.515851,145.1 - 535.0,-24.850006,-0.04644861,145.1,535.0,,1.0,0.0020316944,1245123900000.0,2.0,13.08,,42292200.0,190.897,417.11765,93.03235,0.22303623,365.89066,144.25934,0.394269,21560162304.0,,2.6723835,15.0,15.0,False,POSTPOST,,,39.002293,,,,,,
PANACHE.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,Panache Digilife Limited,Panache Digilife Limited,finmb_139636922,Asia/Kolkata,IST,19800000.0,in_market,False,0.69999695,1.799478,1608717556.0,39.6,40.45,39.0 - 40.45,39.0,17499.0,38.9,0.0,0.0,,,NSE,INR,39.95,20615.0,40256.0,6.299999,0.18918917,33.3 - 72.8,-33.200005,-0.456044,33.3,72.8,,0.25,0.006426735,1493350200000.0,2.0,2.21,,12000000.0,25.892,41.607353,-2.0073547,-0.04824519,48.629856,-9.029858,-0.18568547,475199968.0,,1.5294299,15.0,15.0,False,POSTPOST,,,17.91855,,,,,,
PANAMAPET.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PANAMA PETROCHEM L,Panama Petrochem Limited,finmb_20357770,Asia/Kolkata,IST,19800000.0,in_market,False,5.050003,5.732126,1608717572.0,93.15,94.75,88.2 - 94.75,88.2,180097.0,88.1,0.0,0.0,0.0,0.0,NSE,INR,88.8,235630.0,304200.0,67.65,2.6529412,25.5 - 109.95,-16.799995,-0.15279669,25.5,109.95,,1.2,0.013620886,1317354300000.0,2.0,5.778,,60493600.0,74.042,76.78429,16.365715,0.21313886,55.40607,37.74393,0.68122375,5641396736.0,,1.2580698,15.0,15.0,False,POSTPOST,,,16.121496,,,,,,
PANORAMUNI.NS,en-US,US,NONE,,False,,,,,finmb_20345426,,,,,False,,,,,,,,,,,,,,,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
PARAGMILK.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PARAG MILK FOODS,Parag Milk Foods Limited,finmb_45564725,Asia/Kolkata,IST,19800000.0,in_market,False,6.6500015,6.3033195,1608717600.0,112.15,112.85,106.0 - 112.85,106.0,827741.0,105.5,0.0,0.0,0.0,0.0,NSE,INR,106.4,675820.0,795673.0,63.65,1.3123711,48.5 - 162.9,-50.749992,-0.31154078,48.5,162.9,,0.5,0.0047393367,1463629500000.0,2.0,6.749,15.33,84114600.0,110.614,111.57857,0.571434,0.00512136,103.199646,8.950356,0.08672855,9433452544.0,7.315721,1.0138862,15.0,15.0,False,POSTPOST,,,16.617277,12.54,8.943381,,,,
PATINTLOG.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PATEL INTEGRATED L,Patel Integrated Logistics Limited,finmb_20357814,Asia/Kolkata,IST,19800000.0,in_market,False,1.6499996,5.660376,1608717592.0,30.8,31.4,30.0 - 31.4,30.0,115751.0,29.15,0.0,0.0,0.0,0.0,NSE,INR,30.7,55635.0,126697.0,22.0,2.5,8.8 - 36.1,-5.299999,-0.14681439,8.8,36.1,,0.1,0.0034305318,1200023100000.0,2.0,0.628,,16535900.0,71.08,26.054413,4.7455864,0.18214136,23.508633,7.2913666,0.31015697,506666144.0,,0.43331456,15.0,15.0,False,POSTPOST,,,49.044582,,,,,,
PDMJEPAPER.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PUDUMJEE PAPER PRO,Pudumjee Paper Products Limited,finmb_282350037,Asia/Kolkata,IST,19800000.0,in_market,False,0.8999996,3.9999983,1608717600.0,23.4,23.8,22.3 - 23.8,22.3,615820.0,22.5,0.0,0.0,0.0,0.0,NSE,INR,22.65,324223.0,456998.0,13.849999,1.4502617,9.55 - 24.8,-1.3999996,-0.0564516,9.55,24.8,,0.0,0.0,1459309500000.0,2.0,2.456,,94950000.0,30.544,20.470589,2.929411,0.1431034,15.980935,7.4190645,0.4642447,2221829888.0,,0.76610786,15.0,15.0,False,POSTPOST,,,9.527687,,,,,,
PENINLAND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PENINSULA LAND LTD,Peninsula Land Limited,finmb_4481192,Asia/Kolkata,IST,19800000.0,in_market,False,0.3000002,4.7244124,1608717094.0,6.65,6.65,6.15 - 6.65,6.15,184342.0,6.35,0.0,0.0,0.0,0.0,NSE,INR,6.3,216878.0,457565.0,4.4,1.9555556,2.25 - 7.65,-1.0,-0.13071895,2.25,7.65,,0.2,0.031496063,1025495100000.0,2.0,-8.89,,279200992.0,0.69,5.1397057,1.5102944,0.29384843,4.5230217,2.1269784,0.47025606,1859479680.0,,9.637681,15.0,15.0,False,POSTPOST,,,,,,,,,
PGHH.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PROCTER&GAMBLE IND,Procter & Gamble Hygiene and Health Care Limited,finmb_882750,Asia/Kolkata,IST,19800000.0,in_market,False,129.40039,1.1867404,1608717594.0,11033.25,11119.15,10959.95 - 11119.15,10959.95,2271.0,10903.85,0.0,0.0,0.0,0.0,NSE,INR,11000.0,9023.0,10168.0,2633.25,0.31348214,8400.0 - 12388.8,-1355.5498,-0.109417364,8400.0,12388.8,1549555140.0,105.0,0.009629627,1029123900000.0,2.0,169.464,167.51,32460700.0,356.696,10780.914,252.33594,0.023405802,10317.688,715.5615,0.06935289,358147031040.0,65.86622,30.9318,15.0,15.0,False,POSTPOST,1566298740.0,1566648000.0,65.10674,151.6,72.778694,,,,
PHOENIXLTD.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PHOENIX MILLS,The Phoenix Mills Limited,finmb_20357905,Asia/Kolkata,IST,19800000.0,in_market,False,6.3500366,0.8709419,1608717596.0,735.45,769.8,726.25 - 769.8,726.25,68247.0,729.1,0.0,0.0,0.0,0.0,NSE,INR,733.0,306099.0,256778.0,270.40002,0.58144295,465.05 - 58495.0,-57759.55,-0.9874271,465.05,58495.0,,3.0,0.004114662,1177299900000.0,2.0,3.869,,171778000.0,290.63,679.00696,56.443054,0.08312588,1029.3252,-293.87518,-0.28550276,126474600448.0,,2.5305371,15.0,15.0,False,POSTPOST,,,190.08789,,,,,,
PIDILITIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PIDILITE INDUSTRIE,Pidilite Industries Limited,finmb_878761,Asia/Kolkata,IST,19800000.0,in_market,False,13.850098,0.80584735,1608717598.0,1732.55,1778.0,1716.15 - 1778.0,1716.15,2125775.0,1718.7,0.0,0.0,0.0,0.0,NSE,INR,1734.0,977294.0,1723881.0,547.0,0.4613892,1185.55 - 1778.0,-45.44995,-0.025562402,1185.55,1778.0,,0.0,0.0,1025495100000.0,2.0,17.357,20.25,508132000.0,95.101,1596.443,136.10706,0.08525644,1472.7979,259.7522,0.1763665,880364093440.0,85.55803,18.218,15.0,15.0,False,POSTPOST,,,99.81852,,,,,,
PIIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PI INDUSTRIES,PI Industries Limited,finmb_24275391,Asia/Kolkata,IST,19800000.0,in_market,False,-6.050049,-0.27191842,1608717600.0,2218.9,2245.0,2209.9 - 2245.0,2209.9,162638.0,2224.95,0.0,0.0,0.0,0.0,NSE,INR,2227.0,533034.0,469865.0,1248.7999,1.28729,970.1 - 2650.0,-431.1001,-0.16267928,970.1,2650.0,1564115400.0,1.0,0.0004494483,1308109500000.0,2.0,42.095,35.53,151712992.0,336.628,2312.6138,-93.71387,-0.04052292,1973.6376,245.26233,0.12426918,336635953152.0,62.45145,6.591549,15.0,15.0,False,POSTPOST,,,52.71172,29.8,74.45973,,,,
PINCON.NS,en-US,US,NONE,,False,,,,,finmb_244486835,,,,,False,,,,,,,,,,,,,,,INR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
PITTIENG.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PITTI ENGINEERING,Pitti Engineering Limited,finmb_20357938,Asia/Kolkata,IST,19800000.0,in_market,False,2.449997,4.885338,1608717596.0,52.6,53.25,50.25 - 53.25,50.25,213960.0,50.15,0.0,0.0,0.0,0.0,NSE,INR,50.45,260131.0,210732.0,33.55,1.7611549,19.05 - 54.7,-2.1000023,-0.038391266,19.05,54.7,,,,1170387900000.0,2.0,1.844,,32050100.0,65.006,46.432354,6.1676445,0.13283075,34.692085,17.907913,0.51619595,1684115200.0,,0.8091561,15.0,15.0,False,POSTPOST,,,28.524944,,,,,,
PLASTIBLEN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PLASTIBLENDS INDIA,Plastiblends India Limited,finmb_20357956,Asia/Kolkata,IST,19800000.0,in_market,False,-1.0,-0.3990423,1608717596.0,249.6,263.8,245.15 - 263.8,245.15,11148.0,250.6,0.0,0.0,0.0,0.0,NSE,INR,250.2,31001.0,21267.0,151.6,1.5469389,98.0 - 275.3,-25.699982,-0.093352646,98.0,275.3,,0.0,0.0,1167277500000.0,2.0,11.623,,25989200.0,114.703,236.56714,13.032867,0.055091623,196.40393,53.196075,0.27085036,6461544960.0,,2.1760547,15.0,15.0,False,POSTPOST,,,21.474663,,,,,,
PNBGILTS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PNB GILTS,PNB Gilts Ltd.,finmb_20358412,Asia/Kolkata,IST,19800000.0,in_market,False,0.45000076,1.0882728,1608717595.0,41.8,42.0,41.35 - 42.0,41.35,151989.0,41.35,0.0,0.0,0.0,0.0,NSE,INR,41.45,551645.0,284243.0,21.5,1.0591134,20.3 - 49.3,-7.5,-0.15212981,20.3,49.3,,3.0,0.07255139,1025495100000.0,2.0,24.69,,180010000.0,71.417,42.894287,-1.0942879,-0.025511272,40.6475,1.1525002,0.02835353,7524418048.0,,0.5852948,15.0,15.0,False,POSTPOST,,,1.692993,,,,,,
PNBHOUSING.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PNB HOUSING,PNB Housing Finance Limited,finmb_31275279,Asia/Kolkata,IST,19800000.0,in_market,False,17.0,5.0407705,1608717600.0,354.25,358.0,338.3 - 358.0,338.3,195105.0,337.25,0.0,0.0,0.0,0.0,NSE,INR,343.9,319359.0,240346.0,208.6,1.4322006,145.65 - 579.0,-224.75,-0.38816926,145.65,579.0,,9.0,0.026686434,1478490300000.0,2.0,33.62,67.9,168192000.0,505.995,374.6543,-20.404297,-0.054461665,297.5657,56.684296,0.19049338,59582017536.0,5.2172313,0.7001057,15.0,15.0,False,POSTPOST,,,10.536883,,,,,,
PNCINFRA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PNC INFRATECH LTD,PNC Infratech Limited,finmb_40180686,Asia/Kolkata,IST,19800000.0,in_market,False,4.75,2.8460157,1608717591.0,171.65,173.55,166.95 - 173.55,166.95,493749.0,166.9,0.0,0.0,0.0,0.0,NSE,INR,167.7,308158.0,342922.0,91.649994,1.1456249,80.0 - 214.85,-43.200012,-0.20107056,80.0,214.85,,0.5,0.002995806,1432611900000.0,2.0,12.768,10.36,256539008.0,106.408,171.95294,-0.302948,-0.0017618076,156.41618,15.23381,0.097392805,44034920448.0,16.568533,1.6131306,15.0,15.0,False,POSTPOST,,,13.443766,8.25,20.80606,,,,
PNEUMATIC.NS,en-US,US,MUTUALFUND,Delayed Quote,False,,YHD,,,,America/New_York,EST,-18000000.0,us_market,False,,,1561759658.0,,,,,,,,,,,YHD,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,15.0,0.0,False,PRE,,,,,,,,,
PODDARHOUS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PODDAR HOUSING AND,Poddar Housing and Development Limited,finmb_20379362,Asia/Kolkata,IST,19800000.0,in_market,False,2.199997,1.2994666,1608717490.0,171.5,177.0,156.2 - 177.0,156.2,3296.0,169.3,0.0,0.0,0.0,0.0,NSE,INR,176.0,4435.0,4215.0,33.550003,0.24320409,137.95 - 332.4,-160.9,-0.48405534,137.95,332.4,,,,1491795900000.0,2.0,-22.651,,6315400.0,294.115,169.50294,1.997055,0.011781831,169.36511,2.1348877,0.012605239,1093581696.0,,0.58310527,15.0,15.0,False,POSTPOST,,,,,,,,,
PODDARMENT.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PODDAR PIGMENTS,Poddar Pigments Limited,finmb_20358416,Asia/Kolkata,IST,19800000.0,in_market,False,2.25,1.2594459,1608717596.0,180.9,184.0,175.05 - 184.0,175.05,5930.0,178.65,0.0,0.0,0.0,0.0,NSE,INR,175.05,6982.0,6061.0,79.899994,0.79108906,101.0 - 226.5,-45.600006,-0.20132454,101.0,226.5,,3.0,0.016792612,1479786300000.0,2.0,15.711,,10610000.0,200.585,181.9,-1.0,-0.0054975264,179.95216,0.9478302,0.005267123,1961896576.0,,0.90186197,15.0,15.0,False,POSTPOST,,,11.514225,,,,,,
POLARIS.NS,en-US,US,MUTUALFUND,Delayed Quote,False,,YHD,,Polaris Consulting &amp; Services Limited,,America/New_York,EST,-18000000.0,us_market,False,,,1561759658.0,,,,,,,,,,,YHD,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,15.0,0.0,False,PRE,,,,,,,,,
POLYMED.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,POLY MEDICURE LTD,Poly Medicure Limited,finmb_20358425,Asia/Kolkata,IST,19800000.0,in_market,False,14.199982,2.8222165,1608717597.0,517.35,525.05,505.15 - 525.05,505.15,52717.0,503.15,0.0,0.0,0.0,0.0,NSE,INR,505.5,136725.0,81901.0,317.34998,1.5867499,200.0 - 558.8,-41.450012,-0.07417683,200.0,558.8,1494412200.0,0.0,0.0,1323229500000.0,2.0,12.39,7.68,88247000.0,56.301,498.42206,18.927917,0.03797568,430.7723,86.57767,0.20098244,45668032512.0,67.36328,9.189002,15.0,15.0,False,POSTPOST,,,41.755444,6.86,75.41544,,,,
PPL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PRAKASH PIPES LTD,Prakash Pipes Limited,finmb_606820199,Asia/Kolkata,IST,19800000.0,in_market,False,4.699997,5.1991115,1608717591.0,95.1,96.0,90.5 - 96.0,90.5,93102.0,90.4,0.0,0.0,,,NSE,INR,94.4,107411.0,94504.0,73.5,3.4027777,21.6 - 108.0,-12.900002,-0.11944446,21.6,108.0,1598871540.0,1.2,0.013274336,1560743100000.0,2.0,13.108,,20418400.0,71.719,83.713234,11.386765,0.13602108,69.8982,25.201797,0.36055002,1938480384.0,,1.3260084,15.0,15.0,False,POSTPOST,1598871540.0,1598871540.0,7.255111,,,,,,
PRAKASH.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PRAKASH INDUSTRIES,Prakash Industries Limited,finmb_20358462,Asia/Kolkata,IST,19800000.0,in_market,False,3.7000008,7.535643,1608717594.0,52.8,53.2,47.95 - 53.2,47.95,793767.0,49.1,0.0,0.0,0.0,0.0,NSE,INR,49.1,714607.0,674110.0,34.25,1.8463613,18.55 - 64.8,-12.000004,-0.18518524,18.55,64.8,1500289140.0,1.2,0.02443992,1025495100000.0,2.0,3.322,32.4,171582000.0,168.183,48.16143,4.638569,0.09631294,42.239643,10.560356,0.25001055,9078431744.0,1.6296295,0.31394374,15.0,15.0,False,POSTPOST,1526900340.0,1527249600.0,15.894039,,,,,,
PRAKASHSTL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PRAKASH STEELAGE,Prakash Steelage Limited,finmb_104849650,Asia/Kolkata,IST,19800000.0,in_market,False,0.050000012,6.2500014,1608714839.0,0.85,0.85,0.75 - 0.85,0.75,147285.0,0.8,0.0,0.0,0.0,0.0,NSE,INR,0.85,231771.0,169014.0,0.70000005,4.666667,0.15 - 2.1,-1.2499999,-0.5952381,0.15,2.1,,0.05,0.0625,1282707900000.0,4.0,-0.024,,175000000.0,-16.139,0.78382355,0.066176474,0.08442777,0.9640288,-0.11402875,-0.118283555,152250304.0,,-0.052667454,15.0,15.0,False,POSTPOST,,,,,,,,,
PRECAM.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PRECISION CAMSHAF,Precision Camshafts Limited,finmb_27742054,Asia/Kolkata,IST,19800000.0,in_market,False,1.5,3.4364262,1608717595.0,45.15,45.9,41.95 - 45.9,41.95,205765.0,43.65,0.0,0.0,0.0,0.0,NSE,INR,44.0,225466.0,288224.0,23.45,1.0806452,21.7 - 51.9,-6.75,-0.1300578,21.7,51.9,1559536200.0,0.0,0.0,1454903100000.0,2.0,2.309,,94985800.0,67.56,41.088573,4.061428,0.09884568,34.983215,10.166786,0.290619,4288609024.0,,0.6682949,15.0,15.0,False,POSTPOST,,,19.55392,,,,,,
PRECWIRE.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PRECISION WIRES IN,Precision Wires India Ltd.,finmb_10336805,Asia/Kolkata,IST,19800000.0,in_market,False,4.599991,3.0758882,1608717540.0,154.15,156.4,148.0 - 156.4,148.0,10141.0,149.55,0.0,0.0,0.0,0.0,NSE,INR,149.6,52646.0,20568.0,92.149994,1.4862902,62.0 - 182.5,-28.350006,-0.1553425,62.0,182.5,,2.0,0.013373453,1025495100000.0,2.0,10.599,,23127200.0,126.27,151.10442,3.045578,0.020155454,123.903595,30.246399,0.24411236,3570961664.0,,1.2207967,15.0,15.0,False,POSTPOST,,,14.543824,,,,,,
PREMIERPOL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PREMIER POLYFILM L,Premier Polyfilm Ltd.,finmb_20960539,Asia/Kolkata,IST,19800000.0,in_market,False,1.9500008,5.2349014,1608717584.0,39.2,39.9,36.0 - 39.9,36.0,18446.0,37.25,0.0,0.0,0.0,0.0,NSE,INR,37.8,43802.0,286005.0,23.800001,1.5454546,15.4 - 51.4,-12.200001,-0.2373541,15.4,51.4,,0.5,0.013422819,1345088700000.0,2.0,2.76,,20948500.0,22.865,31.908823,7.2911777,0.22850037,25.792446,13.407555,0.51982486,815422720.0,,1.7144107,15.0,15.0,False,POSTPOST,,,14.202899,,,,,,
PRESSMN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PRESSMAN ADVERTISI,Pressman Advertising Limited,finmb_20406466,Asia/Kolkata,IST,19800000.0,in_market,False,0.6499996,2.968035,1608717570.0,22.55,23.8,21.2 - 23.8,21.2,58116.0,21.9,0.0,0.0,0.0,0.0,NSE,INR,22.0,84019.0,395533.0,11.199999,0.986784,11.35 - 31.8,-9.25,-0.2908805,11.35,31.8,1565794740.0,1.0,0.0456621,1104896700000.0,2.0,2.157,3.65,23482800.0,17.038,20.092648,2.4573517,0.12230104,18.93633,3.6136684,0.19083256,529537120.0,6.178082,1.3235121,15.0,15.0,False,POSTPOST,1565693940.0,1566043200.0,10.454334,,,,,,
PSB.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PUNJAB & SIND BANK,Punjab & Sind Bank,finmb_6123595,Asia/Kolkata,IST,19800000.0,in_market,False,0.34999943,2.7343705,1608717589.0,13.15,13.55,12.8 - 13.55,12.8,623461.0,12.8,0.0,0.0,0.0,0.0,NSE,INR,12.95,664608.0,609208.0,3.8499994,0.41397843,9.3 - 24.1,-10.950001,-0.45435688,9.3,24.1,,1.65,0.12890625,1293680700000.0,2.0,-14.701,,701052992.0,72.389,12.72353,0.4264698,0.0335182,12.994245,0.15575504,0.011986464,9218846720.0,,0.18165743,15.0,15.0,False,POSTPOST,,,,,,,,,
PSPPROJECT.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PSP PROJECTS LIMIT,PSP Projects Limited,finmb_380631218,Asia/Kolkata,IST,19800000.0,in_market,False,6.549988,1.6024435,1608717586.0,415.3,417.45,409.55 - 417.45,409.55,88647.0,408.75,0.0,0.0,0.0,0.0,NSE,INR,410.8,33916.0,104985.0,183.29999,0.79008615,232.0 - 560.0,-144.70001,-0.25839287,232.0,560.0,,0.0,0.0,1496029500000.0,2.0,22.564,,36000000.0,129.161,400.9103,14.389679,0.035892513,404.23166,11.068329,0.027381154,14962054144.0,,3.2153668,15.0,15.0,False,POSTPOST,,,18.405424,,,,,,
PTC.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PTC INDIA LTD,PTC India Limited,finmb_9132241,Asia/Kolkata,IST,19800000.0,in_market,False,1.800003,3.1523697,1608717599.0,58.9,59.1,57.2 - 59.1,57.2,857337.0,57.1,0.0,0.0,0.0,0.0,NSE,INR,57.4,1503386.0,1582788.0,26.5,0.8179012,32.4 - 68.7,-9.799995,-0.14264914,32.4,68.7,,5.5,0.096322246,1081309500000.0,2.0,12.406,11.31,296008000.0,145.501,55.895714,3.0042877,0.053748086,51.59036,7.309643,0.14168622,17419499520.0,5.207781,0.4048082,15.0,15.0,False,POSTPOST,,,4.7477026,10.4,5.6634617,,,,
PUNJABCHEM.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,PUNJAB CHEM&CROP,Punjab Chemicals and Crop Protection Limited,finmb_20358569,Asia/Kolkata,IST,19800000.0,in_market,False,20.5,2.8312962,1608717569.0,744.55,754.9,735.0 - 754.9,735.0,2657.0,724.05,0.0,0.0,0.0,0.0,NSE,INR,744.95,8742.0,19548.0,506.59998,2.1290185,237.95 - 807.65,-63.100037,-0.07812794,237.95,807.65,,1.5,0.0020716803,1173325500000.0,2.0,19.514,,12262200.0,95.961,676.25714,68.29285,0.10098651,571.51855,173.03143,0.30275732,9101751296.0,,7.758881,15.0,15.0,False,POSTPOST,,,38.15466,,,,,,
